"id","name","popularity","duration_ms","explicit","artists","id_artists","release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"7LyG7oRvb8fXeWnsILMAma","I'm So Lonesome I Could Cry - Live at the Honolulu International Center",32,137317,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1973-02-02",0.29700,0.169,4,-18.1810,1,0.04790,0.887,0.427,0.897000,0.383,81.4040,3
"7M4hyIZvWc5M9rqfBxKQn7","Gone With The Wind - Live at the Deutschlandhalle, Berlin, 1960",20,154160,0,"['Ella Fitzgerald', 'The Paul Smith Quartet']","['5V0MlUE1Bft0mbLlND7FJz', '10hbAHHJmvhFi8UOcYoiC3']","1960-01-01",0.54500,0.465,5,-13.7530,0,0.43500,0.79,0.0,0.948000,0.759,150.4200,4
"7M5uxlMwWYOfy4pdfLMlhK","Tora Pou Fevgo Ap' Ti Zoi",16,202840,0,"['Stelios Kazantzidis', 'Marinella']","['5BJ7GXyi2tVyoKMQM7cSpM', '4u5yrM5jlC3iviSQQXcMCK']","1970-03-01",0.55200,0.388,5,-11.7490,1,0.03800,0.664,8.72e-06,0.160000,0.705,116.4650,4
"7M8eISTLOzQNfnmw4ZTUPj","Give A Little, Get A Little (07-18-51)",7,202080,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1955",0.72600,0.145,9,-10.0630,1,0.04740,0.819,0.0,0.124000,0.648,113.4050,4
"7MBUCzWiGvVMGChpm7c5Nx","It's All Right With Me",27,188840,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1956-01-01",0.39500,0.267,0,-12.4850,0,0.06050,0.512,0.0,0.043300,0.774,179.9820,4
"7MCqGo4EmSKblI27ZAphLw","Symphony No. 25 in G Minor, K. 183: I. Allegro con brio",17,461000,0,"['Wolfgang Amadeus Mozart', 'Capella Istropolitana', 'Barry Wordsworth']","['4NJhFmfw43RLBLjQvxDuRS', '3COykW4UPvB0DqwnzlnfWt', '5sjJnaI3YhaO8KylpJk3gN']","1988-06-30",0.41800,0.0984,7,-19.8280,0,0.03700,0.962,0.775,0.192000,0.283,79.4330,4
"7MEIkF04h4xTxqpdh7whDa","Copos de Nieve - Remasterizado",0,170693,0,"['Francisco Canaro', 'Roberto Maida']","['2maQMqxNnlRrBrS1oAsrX9', '6OiarJpZWTn6cj4oTlsFY7']","1937-01-18",0.52700,0.295,2,-12.2090,1,0.09220,0.986,0.102,0.166000,0.595,116.6070,4
"7MF7QAodbGzNYav5ZfIhAY","Midnight Train to Georgia",73,279333,0,"['Gladys Knight & The Pips']","['0TF2NxkJZPQoX1H53rEFM1']","1973",0.59500,0.379,10,-12.0580,0,0.04540,0.271,2.81e-05,0.100000,0.448,92.0060,4
"7MKxixSTouvrJHyWLRtZCk","La Chiruza - Remasterizado",0,185507,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']","1931-12-14",0.68700,0.624,1,-6.8560,1,0.38200,0.975,0.0104,0.802000,0.907,150.3280,3
"7MM5Bc7M5Isjm5XSo7kt5F","I Hadn't Anyone Till You",15,171600,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1960-06-01",0.34300,0.0324,0,-21.7170,1,0.03950,0.995,0.133,0.130000,0.109,126.2780,4
"7MPQNyAX02uIEQCRsC4sgc","Banco",65,254734,1,"['Matuê', 'Predella']","['5nP8x4uEFjAAmDzwOEc9b8', '3lMQtpA4i6FrIe6DmDfDVa']","2019-01-16",0.66200,0.715,1,-6.5930,1,0.15300,0.123,1.41e-06,0.091600,0.28,165.8790,4
"7MT1nzuiTWiDJRDBs3vclw","Surga (FYHYM2019)",3,59072,0,"['Ferry Corsten', 'Gouryella']","['2ohlvFf9PBsDELdRstPtlP', '1JKDQ9CDwfLKUrhO6KYaki']","2020-01-05",0.41200,0.978,7,-5.8310,1,0.04380,2.02e-05,0.96,0.319000,0.536,130.0110,4
"7MVKeB9vC7SIn3e3S0hjda","Create in Me A Clean Heart",19,155267,0,"['Acappella']","['6bzyBDhZmJIl6PvJ5qJ9Hh']","1986-01-01",0.34200,0.0124,10,-23.0130,1,0.04620,0.805,0.0,0.111000,0.394,70.5390,4
"7MVfPm6vfuyLJ0Yzvz2CJl","When I Get Low I Get High",43,146427,0,"['Ella Fitzgerald', 'Chick Webb']","['5V0MlUE1Bft0mbLlND7FJz', '7AgtFmxbJL1wDbp7yYrzQb']","1992-05-02",0.60800,0.356,2,-11.4220,0,0.46800,0.852,0.00231,0.073700,0.748,199.3990,4
"7MWbERS5D1h0fAPDXF616z","Mighty Warrior",16,211960,0,"['Acapella Praise']","['7K9Q4cGPr0wZiMwiE5LcsU']","1992-01-01",0.37200,0.24,10,-12.5220,1,0.02880,0.877,0.0,0.087700,0.475,175.7140,4
"7Mbuzp7QeQH35dHQeQDUz0","Caffè nero bollente",43,266027,0,"['Fiorella Mannoia']","['5VxhGHbcuvqTLRUWzBUN8L']","1984-03-01",0.81300,0.602,9,-9.8330,1,0.06540,0.0595,0.0,0.108000,0.439,118.7130,4
"7MgGU8FFyxulIache0PMCh","Medley: We Three Kings Of Orient Are/O Little Town Of Bethlehem",20,215333,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1960-01-01",0.26500,0.189,3,-11.8480,1,0.03310,0.984,9.84e-06,0.110000,0.172,98.0000,1
"7MhDrXKkoE9ROKZqyr0VWe","065 - Sklaven für Wutawia - Teil 25",27,109253,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1989-04-01",0.64600,0.587,9,-6.7660,0,0.90600,0.493,0.0,0.328000,0.929,157.7550,3
"7Mo2Fb4LfnvlBVoWQkQEOD","I've Been Waiting for You - 2009 Remaster",29,151320,0,"['Neil Young']","['6v8FB84lnmJs434UJf2Mrm']","1969-01-22",0.55400,0.716,4,-8.6980,0,0.02490,0.0981,0.0533,0.440000,0.727,100.1980,4
"7MpjittgBXJNENgm2oQZQA","032 - Wilddiebe im Teufelsmoor - Teil 04",28,103013,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1984-07-01",0.70800,0.413,10,-12.8930,0,0.92500,0.661,0.0,0.168000,0.648,108.5230,3
"7MqtZuX127BSOmHMxtncpw","Allah Kare Tu Bhi Aa Jaye",6,292080,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1964-01-01",0.47000,0.498,7,-9.8160,0,0.10600,0.953,0.358,0.540000,0.803,112.9020,4
"7Mr42YTo74f6cK5Z0Kw41w","008 - Auf der Spur der Vogeljäger - Teil 02",32,93493,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1982-02-01",0.78400,0.451,11,-11.9940,0,0.95500,0.826,0.0,0.549000,0.353,49.0130,4
"7MsSOfnCIc2OBF5iq4Tz5t","Breaking Free",31,206773,0,"['Gabriella Montez', 'Troy']","['0fSj8MxxUSzY9fBNRmmuWU', '6zTbBugfNc95zo8ClFDhIn']","2008-08-27",0.58300,0.599,0,-6.4420,0,0.03760,0.039,0.0,0.141000,0.319,108.0350,4
"7MvYp3MuGPJ6qJBShuVNFy","Polskie ulice - 2011 Remaster",13,235493,0,"['Maanam']","['4MiKufcWLuX6KDLzqhUgQD']","1984",0.55600,0.587,6,-10.4990,0,0.03360,0.00054,0.871,0.264000,0.578,112.5630,4
"7MwRUEzbBKVEKoAUcGvvby","Swingin' On The Reservation (10-29-36)",4,187893,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1937",0.58000,0.495,9,-8.7350,0,0.11400,0.983,0.138,0.103000,0.679,181.9510,4
"7MwvwoZHo7BGVBgamiaSRR","Detox - Remastered",10,337000,1,"['Strapping Young Lad']","['457qPvtiBTIl6LR4dZiKZy']","2008-03-28",0.11700,0.983,2,-5.7320,1,0.19500,2.71e-06,0.0411,0.360000,0.113,164.0200,4
"7MwwPyZJ7UKFROj2oVnH6R","Caramelldansen",66,175333,0,"['Caramella Girls']","['73r19TWxqEnnFf6O1u1e92']","2008-01-05",0.60200,0.999,6,-5.2360,1,0.09560,0.0136,0.617,0.341000,0.789,164.8220,4
"7MyPvDJptZzYkB0LKZnNzq","After A Long Time",47,201091,0,"['Baek Ji Young']","['3l0MJ9LCiBlMyOMaz485Q5']","2012-05-05",0.34800,0.567,9,-6.8620,1,0.05880,0.749,0.0,0.204000,0.351,63.5900,4
"7N2yM5sttLS7PrlPL7KnTa","076 - Die Goldgräber-Bande - Teil 13",28,97947,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1991-07-01",0.60000,0.541,1,-11.1670,1,0.78500,0.591,0.0,0.390000,0.306,95.5630,4
"7N3UAu6FkwdBg9J7OONBBP","Jimmy Mack",56,163733,0,"['Martha Reeves & The Vandellas']","['1Pe5hlKMCTULjosqZ6KanP']","1966",0.70100,0.517,2,-7.9510,1,0.03570,0.765,0.0,0.385000,0.688,127.4010,4
"7N3VNz8sO6dtYHeukUUO2C","Cuatro Palabras - Remasterizado",0,154347,0,"['Francisco Canaro', 'Ernesto Fama']","['2maQMqxNnlRrBrS1oAsrX9', '0nRShN4m4GvQv1O4igorb6']","1941-03-06",0.65000,0.532,4,-6.9330,1,0.05430,0.971,0.254,0.239000,0.701,97.8910,3
"7a2rEehRBVEmE05U04nnfx","008 - Auf der Spur der Vogeljäger - Teil 12",32,91213,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1982-02-01",0.55100,0.392,5,-10.8280,1,0.92100,0.754,0.0,0.277000,0.578,80.9450,4
"7a4d8Vuo6DJKEyDsKLKBJ8","El Manisero - Remastered",13,134500,0,"['Orquesta Maravella', 'Luis Ferrer']","['0e4vjA6ofYGYoGTbX0wBM2', '1CoamRfnESeLJBGwlULqtx']","1961-05-15",0.65300,0.461,8,-8.7800,1,0.03240,0.86,0.872,0.202000,0.892,100.7830,4
"7a8KCGZlPVl6k1WRfFtYoJ","Bridge Over Troubled Water",36,275387,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1970-11-11",0.21400,0.237,0,-14.4590,1,0.02770,0.862,0.00159,0.722000,0.192,84.8030,4
"7a918splcA26WH2Palfpq3","Tum Aa Gaye Ho Noor Aa Gaya",48,252360,0,"['Lata Mangeshkar', 'Kishore Kumar']","['61JrslREXq98hurYL2hYoc', '0GF4shudTAFv8ak9eWdd4Y']","1975-12-31",0.40900,0.337,5,-11.3690,0,0.03060,0.971,5.74e-06,0.113000,0.476,109.9730,4
"7a9OuhtH8nLqGQo1DdPh5Z","Sham Gai Raat Aai",14,213627,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1955-06-09",0.55500,0.584,3,-9.0410,1,0.13700,0.904,0.000113,0.092800,0.929,85.7320,1
"7aFOIF2rkfFP72UxolZ0F1","Cine Trece Campul Mare",9,172680,0,"['Maria Lataretu']","['5hZ6yWt6YLr90zqsRS3OHu']","1977-01-01",0.57100,0.313,7,-13.2720,1,0.22200,0.926,0.003,0.303000,0.581,100.1440,4
"7aHhXpYn5yr0BMLboJ3eCH","Chori Chori Meri Gali Aana Hai Bura",7,235000,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1952-01-01",0.58000,0.607,5,-10.0260,1,0.32300,0.896,0.22,0.233000,0.966,95.1510,3
"7aKj6ZeEWgKtZjciu8uGA9","Don't Be Denied - 2016 Remaster",28,316735,0,"['Neil Young']","['6v8FB84lnmJs434UJf2Mrm']","1973-10-15",0.70200,0.342,2,-13.1710,1,0.03110,0.28,2.91e-05,0.699000,0.444,114.3670,4
"7aKwFVDQG0MUBX41I5esiU","Miales Byc",47,209213,0,"['Brodka']","['4D22jVMhvZgzvt8Hh9AcKY']","2005-07-20",0.74400,0.665,0,-5.6710,1,0.02500,0.0874,0.0,0.121000,0.465,99.9750,4
"7aNNFVDEPlyt4jCR0YiDH9","Ladrillo - Instrumental (Remasterizado)",0,187747,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1927-08-23",0.88500,0.17,7,-11.9070,1,0.25200,0.992,0.0958,0.094300,0.814,115.7280,4
"7aNjMJ05FvUXACPWZ7yJmv","Mi Bomba Sonó",29,157907,0,"['Celia Cruz', 'La Sonora Matancera']","['2weA6hhVqTIN2gSn9PUB9U', '01p7Homi0d4XxZ06f2NYYD']","1962-01-01",0.59000,0.545,7,-12.0580,0,0.10400,0.706,0.0246,0.061000,0.967,105.5920,4
"7aO60q4vQUORo2th43fVNd","No Salgas de Tu Barrio - Remasterizado",0,184707,0,"['Francisco Canaro', 'Agustín Irusta']","['2maQMqxNnlRrBrS1oAsrX9', '1QzkpIrrMhBwTa1eb7o9XD']","1927-09-06",0.85100,0.103,7,-16.2240,1,0.12600,0.994,0.107,0.104000,0.89,113.1080,4
"7aZHpKm9XnNU7U0dEqsij1","Comes a Time - Live; 2016 Remaster",32,195452,0,"['Neil Young', 'Crazy Horse']","['6v8FB84lnmJs434UJf2Mrm', '0oi7g8NUnlLh5tJvg2y5e3']","1979-11-14",0.40400,0.357,0,-13.1120,1,0.02790,0.52,0.0,0.760000,0.162,83.0100,4
"7accRgrEXansegtyncBkhP","075 - Lösegeld am Henkersberg - Teil 21",27,107627,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1990-09-01",0.59400,0.705,10,-6.6430,0,0.54900,0.104,0.0,0.219000,0.46,105.9390,1
"7aiErqoncgsssiGFW2POxu","Dil Se Bhula Do Tum Hamen",1,262800,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1949-01-01",0.60500,0.212,2,-14.8780,1,0.04770,0.978,0.00168,0.324000,0.551,80.8830,3
"7ajx90D1hoBmy8iBGRzIva","Lalla Lalla Lori Doodh Ki Katori - Female Vocals",7,242880,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1959-12-01",0.52200,0.303,2,-12.7180,1,0.03140,0.965,0.0005,0.123000,0.448,133.2870,4
"7akmE0AToGj8eLidXVWoI6","Burning Love",47,176840,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","2002-09-24",0.64800,0.953,11,-4.5510,0,0.03610,0.115,0.000164,0.220000,0.97,143.0670,4
"7aprrxusiZXvdyI154s16y","Fontainebleau - 2016 Remaster",26,238333,0,"['The Stills-Young Band']","['3ZBIKwEmexGQHro1PDM75t']","1976-09-10",0.36000,0.541,0,-10.2170,1,0.03350,0.187,0.0348,0.099800,0.15,120.8880,4
"7aqJzVdVIAwCokmju1Oid8","Who Is She (And What Is She To You)",46,253693,0,"['Gladys Knight & The Pips']","['0TF2NxkJZPQoX1H53rEFM1']","1973",0.83700,0.538,1,-15.3630,0,0.05170,0.168,0.0216,0.060300,0.783,106.6840,4
"7auoblOu1r4tVtHz4x3knF","サウスポー",16,214548,0,"['Pink Lady']","['4LE86GiUcfzELNnJrkmiGV']","1978-03-25",0.68200,0.826,2,-7.7180,0,0.05430,0.4,0.0,0.044900,0.863,167.7980,4
"7axhzM8D7AHWjpaRlYS8ln","Rang Basanti",9,338373,0,"['Lata Mangeshkar', 'Mohammed Rafi']","['61JrslREXq98hurYL2hYoc', '0gXDpqwYNDODn7fB0RDN8J']","1968-01-01",0.46800,0.644,0,-11.6560,1,0.05830,0.777,0.00509,0.373000,0.638,101.7070,4
"7b450pMzv1DpQfZmulRmdY","Aye-Dil-E-Nadan, Pt. 2",14,470947,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1982-12-01",0.47900,0.419,6,-10.0240,1,0.02960,0.662,3.57e-06,0.043900,0.458,104.0550,1
"7b4mdTE6oRw31e7Ivjgf0J","Robbin's Nest (Complete Take 1)",14,203893,0,"['Ella Fitzgerald', 'Count Basie']","['5V0MlUE1Bft0mbLlND7FJz', '2jFZlvIea42ZvcCw4OeEdA']","1963-09",0.51400,0.0825,3,-19.2460,1,0.04590,0.851,0.0,0.236000,0.307,93.8570,3
"7b5IxWbVFziBRycV7OxZr9","Cuartito Azul - Remasterizado",0,165093,0,"['Francisco Canaro', 'Ernesto Fama']","['2maQMqxNnlRrBrS1oAsrX9', '0nRShN4m4GvQv1O4igorb6']","1939-01-24",0.55200,0.279,7,-8.6210,1,0.04720,0.985,0.0442,0.061400,0.676,131.5560,4
"7b8Hiolvcy2NPH76qxSz3P","014 - Der Schlangenmensch - Teil 03",30,111387,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1982-04-10",0.73800,0.469,9,-10.3280,1,0.92600,0.764,0.0,0.690000,0.808,97.5060,4
"7bARwA75PkQlrsoKI2Dzm2","Just Pretend - Live",28,243587,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1970-11-11",0.38400,0.33,3,-11.3320,1,0.03660,0.81,0.00226,0.126000,0.321,124.4130,4
"7bFmXanwZQm6BMV9Nka6Hk","Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack",66,177627,0,"['Colin Firth', 'Pierce Brosnan', 'Stellan Skarsgård', 'Amanda Seyfried', 'Meryl Streep']","['451XuvAUIJfZrPOQt2AReP', '6wbpT3ouvjUUWqKWJ5iQ9z', '0SzZQUkmQ2VPihJ7P64IGq', '5RZjpmuD14JKXvB8Ry1G1u', '2HB65P72dFRiOKvbLLcil2']","2008-01-01",0.63500,0.459,7,-7.3430,1,0.02440,0.246,0.0,0.259000,0.433,96.0560,4
"7bNsawLRCKV6cpXbVh8RFr","Fiebre - Instrumental (Remasterizado)",0,150427,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1938-01-24",0.57400,0.488,0,-6.8880,0,0.07060,0.99,0.958,0.138000,0.874,131.0820,4
"7bTRjKK8rBy4KUxJe7MNFU","014 - Der Schlangenmensch - Teil 09",30,108720,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1982-04-10",0.67900,0.643,0,-10.4580,1,0.96300,0.715,0.0,0.332000,0.64,73.2860,3
"7bTsObCsyCIFa5Z1frZmxA","Yeh Dil Diwana Hai",23,269874,0,"['Lata Mangeshkar', 'Mohammed Rafi']","['61JrslREXq98hurYL2hYoc', '0gXDpqwYNDODn7fB0RDN8J']","1970-01-01",0.61700,0.441,10,-5.7080,0,0.04880,0.967,2.03e-06,0.151000,0.512,140.3170,3
"7bWXnbNk7NSoxixAaWthcX","Loving Arms",44,169507,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1974-05-20",0.25600,0.35,4,-13.7700,1,0.06480,0.473,0.000129,0.287000,0.308,85.7960,4
"7bYdh9vIhyvnoK7eFWmR6V","La Sultana - Remasterizado",0,158307,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1924-07-11",0.39200,0.301,10,-14.4000,1,0.08920,0.995,0.973,0.159000,0.685,182.0860,4
"7bbgi0FMsocW6WW5a4NBMT","Cuando Me Quieras",22,264920,0,"['El Combo De Las Estrellas']","['3a1bkJS7AQnJ8KGvf9hFiN']","1998-09-04",0.76200,0.719,2,-6.7060,0,0.05020,0.0704,0.00151,0.120000,0.757,92.8210,4
"7bficgaKiLAp0MzSxqXKsf","Asi Canto Yo - Remasterizado",0,182000,0,"['Francisco Canaro', 'Ernesto Fama']","['2maQMqxNnlRrBrS1oAsrX9', '0nRShN4m4GvQv1O4igorb6']","1930-12-03",0.64300,0.0716,6,-18.2770,1,0.09990,0.994,0.534,0.189000,0.583,123.0440,4
"7bhDInkuZhacXexETE6PFA","The Man I Love",34,232933,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1959-01-01",0.15800,0.139,10,-16.6590,0,0.03210,0.917,0.000777,0.073600,0.0707,84.6210,3
"7bkzlEJJLmV6wMJIBhYAMi","nASSty",59,197250,1,"['D-Block Europe', 'Young Adz', 'Dirtbike Lb', 'Lil Pino']","['5VadK1havLhK1OpKYsXv9y', '396eHybVCEUr0PcED4yFga', '3LxQ9uN2B3DAn7riENlpcQ', '5rY5e6BPOIfWJI1LsR8DCl']","2018-10-19",0.65400,0.663,7,-5.9100,0,0.07510,0.22,0.0,0.183000,0.269,160.0400,4
"7brtnMvFvxpu3ASzCLbzji","Run On",34,142693,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1967-02-01",0.37200,0.753,0,-12.4300,1,0.49300,0.764,8.46e-05,0.176000,0.752,204.0050,4
"7bsvyXHuCo4LEqdFY9cSS8","Sun Sahiba Sun",31,314646,0,"['Lata Mangeshkar']","['61JrslREXq98hurYL2hYoc']","1985-07-25",0.49300,0.701,5,-8.6920,0,0.13300,0.679,1.05e-06,0.119000,0.688,150.3950,4
"7c0cw8a9Av5XHdDwIuVpkO","Argentina - Remasterizado",0,171600,0,"['Francisco Canaro', 'Roberto Maida']","['2maQMqxNnlRrBrS1oAsrX9', '6OiarJpZWTn6cj4oTlsFY7']","1938-01-21",0.66300,0.719,7,-5.6720,1,0.13000,0.975,0.484,0.139000,0.966,156.1250,3
"7c28HMMB8N53JwDJhkx5e6","Mi Marmita - Remasterizado",0,160813,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1926-07-15",0.54800,0.239,5,-11.3680,1,0.04310,0.996,0.938,0.147000,0.552,118.3210,3
"7c2cY9riqB1Zz9WsPkgyyM","026 - Das Geiseldrama - Teil 25",35,92693,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1984-01-01",0.53700,0.749,5,-7.7460,1,0.92200,0.572,0.0,0.356000,0.469,160.4870,4
"7c78U5UNNG2mwPmoXXnVDf","Sr. Juez",9,248813,0,"['Mirla Castellanos']","['2dhQXddmJjn7jYi1XFXhRJ']","1981-09-29",0.43400,0.279,4,-14.1600,0,0.03870,0.854,0.0,0.191000,0.398,136.8480,4
"7cA0KRGBYHqBiBgp5vEblw","078 - Heißer Draht nach Paradiso - Teil 07",27,133933,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1991-09-01",0.68600,0.472,0,-10.9970,1,0.89100,0.647,0.0,0.605000,0.624,51.3020,3
"7cAx1FqlYHRoxJmnNNjbnI","Underneath It All",38,302040,0,"['No Doubt', 'Lady Saw']","['0cQbJU1aAzvbEmTuljWLlF', '2X1VgNqQOiSbkyel3a9rjK']","2003-01-01",0.73000,0.738,4,-4.5830,1,0.07360,0.222,0.0,0.391000,0.867,138.2080,4
"7cC7NcEIOKOWB1lQNaXcVS","カノン",38,286913,0,"['Johann Pachelbel', 'Capella Istropolitana', 'Richard Edlinger']","['62TD7509VQIxUe4WpwO0s3', '3COykW4UPvB0DqwnzlnfWt', '09Ruas7vF7YHnor4to4Eyo']","1988",0.17000,0.123,2,-16.5950,1,0.04020,0.711,0.914,0.139000,0.136,98.0600,4
"7cFvgcgkjP5AY5K3Xow8pY","Mio signore venerato!",1,268267,0,"['Gaetano Donizetti', 'Alfredo Simonetto', 'Orchestra Lirica e Coro di Torino della Rai']","['2jCGEMSZXMSOImpD8sqo56', '36O03XCmU8ILYANUVF0L00', '3A5AlPEJvFsFLcjEczjLEW']","1951",0.47500,0.486,1,-12.1180,1,0.12300,0.911,1.52e-05,0.182000,0.616,95.9760,4
"7cHRosCDDl7qhHxkSpcTtH","Too Much Monkey Business",25,150667,0,"['Elvis Presley']","['43ZHCT0cAZBISjO8DG9PnE']","1968-10-01",0.62200,0.716,6,-12.3540,1,0.05280,0.689,1.54e-06,0.186000,0.93,168.7360,4
"7cKHrEQaA59Lg06oXIQ5eu","This Time It's Real (05-03-38)",12,190800,0,"['Ella Fitzgerald']","['5V0MlUE1Bft0mbLlND7FJz']","1939",0.67800,0.118,7,-9.2840,0,0.03490,0.952,5.78e-06,0.064500,0.258,99.3750,4
"7cKb9Cuh2TWLLDSIHhcVpN","076 - Die Goldgräber-Bande - Teil 15",28,95573,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1991-07-01",0.60400,0.488,10,-10.6870,0,0.70600,0.466,0.0,0.462000,0.724,75.2800,3
"7cNqMIlJIAMZbI4XNxjD14","Dejame",26,158760,0,"['Los Secretos']","['2KEDbpUlz9nwtGywHT4gyf']","1996-01-01",0.44900,0.833,7,-10.7770,1,0.03180,0.0025,2.65e-05,0.302000,0.961,99.6730,4
"7cPSU3fmZphKmjbTRDyfNL","Yo No Se Que Me Han Hecho Tus Ojos - Remasterizado",2,189507,0,"['Francisco Canaro', 'Charlo']","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']","1931-12-05",0.51100,0.437,0,-6.6670,1,0.19100,0.96,0.183,0.301000,0.658,164.6010,3
"7cQEmxpWJFoAkYFuiMWxUs","018 - Hexenjagd im Lerchenbach - Teil 10",30,99120,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1982-06-01",0.67200,0.69,8,-9.5050,1,0.94100,0.612,0.0,0.901000,0.6,103.2820,4
"7cWEIMBmf0sFoiT7SdEgMU","Hum Tum Dono Jab Mil Jayen",24,335283,0,"['S. P. Balasubrahmanyam', 'Lata Mangeshkar']","['2ae6PxICSOZHvjqiCcgon8', '61JrslREXq98hurYL2hYoc']","1980-12-01",0.38700,0.659,10,-10.1940,1,0.05730,0.684,8.2e-06,0.385000,0.566,92.7320,4
"7cXBqrsP9vw9n31zBR3HFg","Sacate la Caretita - Remasterizado",0,182907,0,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']","1923-07-09",0.59400,0.231,6,-15.4250,0,0.06080,0.992,0.932,0.148000,0.588,117.9170,4
"7cXh3vlKZnyIKxdCtjJmD3","Vamos A Guarachar",8,160573,0,"['Celia Cruz', 'La Sonora Matancera']","['2weA6hhVqTIN2gSn9PUB9U', '01p7Homi0d4XxZ06f2NYYD']","1961-12-31",0.66400,0.553,2,-9.1840,0,0.08950,0.536,0.00762,0.142000,0.766,89.5600,4
"7caeMTo6r0CCq7YtNU5QLP","Haťa Paťa / Stávka U Baťů/",0,70893,0,"['Vilém Míšek', 'Rudolf Pellar', 'Rudolf Urbanec', 'Český pěvecký sbor', 'Malá instrumentální skupina']","['53HZByJpRekNPXWBdlLmka', '4jTcB7fL35qjpF0Re1FhIJ', '4ZnIrIV3Z3n06bsFmJEYDL', '3ROtaJVQuQjvx6ZG3gUvoL', '1l3F7BUMU1L4AtZTviaseg']","1961",0.86800,0.392,7,-11.0160,1,0.20800,0.879,0.0,0.083400,0.967,133.3250,4
"7cmBFxdVKuubjNjrAGAIbb","Le nozze di Figaro, K. 492, Act I Scene 1: Cosa stai misurando (Susanna, Figaro)",16,38227,0,"['Wolfgang Amadeus Mozart', 'Glyndebourne Festival Orchestra', 'Graziella Sciutti', 'Sesto Bruscantini', 'Vittorio Gui']","['4NJhFmfw43RLBLjQvxDuRS', '3CjBTAy0bJixmHuuK7QxHw', '721tq3uk5XJpX3jKryhswG', '5fmLyWgIfAkbsFjMnwoWu7', '2BYljht61tijA9gCf1Bour']","1955",0.80700,0.133,2,-25.6950,0,0.20800,0.951,0.000107,0.215000,0.724,42.4450,4
"7cmTOfwRA6HMflQdRgKK43","040 - Duell im Morgengrauen - Teil 20",28,94240,0,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']","1985-09-01",0.53300,0.707,10,-12.3750,0,0.94300,0.482,0.0,0.328000,0.308,176.8850,4
