CustomerID,Campaign,CampaignTiming,channel,open,click,SalesChannel,ConversionChannel,Reach,Target,Departure,offer
"8185-UPYBR",15,3,"Call Center",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8185-UPYBR",14,2,"Email",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8185-UPYBR",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8189-XRIKE",12,2,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8189-XRIKE",11,3,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8189-XRIKE",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8190-ZTQFB",6,3,"Call Center",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8190-ZTQFB",5,2,"Email",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8190-ZTQFB",4,1,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8199-ZLLSA",15,3,"Call Center",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8199-ZLLSA",14,2,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8199-ZLLSA",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8200-KLNYW",9,2,"Call Center",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8200-KLNYW",8,3,"Email",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8200-KLNYW",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8205-MQUGY",9,2,"Call Center",1,1,"Agent","Shop","Fiber optic","Migration Box","DSL with phone","Discount"
"8205-MQUGY",8,1,"Email",0,0,"Agent",,"Fiber optic","Migration Box","DSL with phone","Discount"
"8205-MQUGY",7,3,"SMS",1,1,"Agent",,"Fiber optic","Migration Box","DSL with phone","Discount"
"8205-VSLRB",9,2,"Call Center",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8205-VSLRB",8,3,"Email",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8205-VSLRB",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8212-CRQXP",12,2,"Call Center",1,1,"TeleSales","Call Center","Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8212-CRQXP",11,3,"Email",1,1,"TeleSales",,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8212-CRQXP",10,1,"SMS",1,0,"TeleSales",,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8224-UAXBZ",6,1,"Call Center",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8224-UAXBZ",5,3,"Email",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8224-UAXBZ",4,2,"SMS",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8226-BXGES",15,1,"Call Center",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8226-BXGES",14,2,"Email",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8226-BXGES",13,3,"SMS",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8229-BUJHX",3,3,"Call Center",1,1,"Agent","Call Center","DSL","Cross Sell Box","No internet service","Buy One Get One"
"8229-BUJHX",2,2,"Email",0,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8229-BUJHX",1,1,"SMS",0,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8229-MYEJZ",9,3,"Call Center",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8229-MYEJZ",8,2,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8229-MYEJZ",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8231-BSWXX",15,3,"Call Center",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8231-BSWXX",14,2,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8231-BSWXX",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8234-GSZYK",3,3,"Call Center",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8234-GSZYK",2,1,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8234-GSZYK",1,2,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8237-ULIXL",3,2,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8237-ULIXL",2,1,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8237-ULIXL",1,3,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8241-JUIQO",3,1,"Call Center",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8241-JUIQO",2,2,"Email",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8241-JUIQO",1,3,"SMS",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8242-SOQUO",12,3,"Call Center",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8242-SOQUO",11,1,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8242-SOQUO",10,2,"SMS",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8246-SHFGA",3,3,"Call Center",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8246-SHFGA",2,2,"Email",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8246-SHFGA",1,1,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8249-THVEC",3,1,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8249-THVEC",2,2,"Email",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8249-THVEC",1,3,"SMS",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8263-JQAIK",6,1,"Call Center",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8263-JQAIK",5,2,"Email",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8263-JQAIK",4,3,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8263-OKETD",9,2,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8263-OKETD",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8263-OKETD",7,3,"SMS",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8267-ZNYVZ",12,3,"Call Center",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8267-ZNYVZ",11,2,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8267-ZNYVZ",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8276-MQBYC",15,3,"Call Center",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8276-MQBYC",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8276-MQBYC",13,2,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8295-FHIVV",3,3,"Call Center",1,1,"TeleSales","Call Center","DSL","Cross Sell Box","No internet service","Buy One Get One"
"8295-FHIVV",2,1,"Email",0,0,"TeleSales",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8295-FHIVV",1,2,"SMS",1,0,"TeleSales",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8305-VHZBZ",3,3,"Call Center",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8305-VHZBZ",2,1,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8305-VHZBZ",1,2,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8314-DPQHL",6,3,"Call Center",1,1,"TeleSales","Call Center","Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8314-DPQHL",5,1,"Email",0,0,"TeleSales",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8314-DPQHL",4,2,"SMS",0,0,"TeleSales",,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8325-QRPZR",12,2,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8325-QRPZR",11,3,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8325-QRPZR",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8327-LZKAS",15,3,"Call Center",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8327-LZKAS",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8327-LZKAS",13,2,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8331-ZXFOE",9,2,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8331-ZXFOE",8,3,"Email",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8331-ZXFOE",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8338-QIUNR",9,2,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8338-QIUNR",8,3,"Email",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8338-QIUNR",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8345-MVDYC",9,3,"Call Center",1,1,"Agent",,"Fiber optic","Migration Box","DSL with phone","Discount"
"8345-MVDYC",8,1,"Email",0,0,"Agent",,"Fiber optic","Migration Box","DSL with phone","Discount"
"8345-MVDYC",7,2,"SMS",1,1,"Agent","SMS","Fiber optic","Migration Box","DSL with phone","Discount"
"8348-JLBUG",12,3,"Call Center",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8348-JLBUG",11,2,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8348-JLBUG",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8364-TRMMK",9,3,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8364-TRMMK",8,2,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8364-TRMMK",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8374-UULRV",9,1,"Call Center",0,0,"TeleSales",,"Fiber optic","Migration Box","DSL with phone","Discount"
"8374-UULRV",8,3,"Email",1,1,"TeleSales","Email","Fiber optic","Migration Box","DSL with phone","Discount"
"8374-UULRV",7,2,"SMS",1,0,"TeleSales",,"Fiber optic","Migration Box","DSL with phone","Discount"
"8374-XGEJJ",15,2,"Call Center",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8374-XGEJJ",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8374-XGEJJ",13,3,"SMS",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8375-DKEBR",12,2,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8375-DKEBR",11,3,"Email",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8375-DKEBR",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8387-UGUSU",3,3,"Call Center",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8387-UGUSU",2,2,"Email",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8387-UGUSU",1,1,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8390-FESFV",9,3,"Call Center",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8390-FESFV",8,1,"Email",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8390-FESFV",7,2,"SMS",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8393-DLHGA",12,2,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8393-DLHGA",11,1,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8393-DLHGA",10,3,"SMS",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8395-ETZKQ",3,2,"Call Center",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8395-ETZKQ",2,1,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8395-ETZKQ",1,3,"SMS",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8400-WZICQ",9,1,"Call Center",0,0,"TeleSales","Digital","Fiber optic","Migration Box","DSL with phone","Discount"
"8400-WZICQ",8,2,"Email",0,0,"TeleSales",,"Fiber optic","Migration Box","DSL with phone","Discount"
"8133-ANHHJ",14,1,"Email",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8133-ANHHJ",13,3,"SMS",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8138-EALND",3,2,"Call Center",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8138-EALND",2,1,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8138-EALND",1,3,"SMS",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8146-QQKZH",9,2,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8146-QQKZH",8,3,"Email",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8146-QQKZH",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8149-AIQCG",15,2,"Call Center",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8149-AIQCG",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8149-AIQCG",13,3,"SMS",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8150-QUDFX",3,2,"Call Center",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8150-QUDFX",2,1,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8150-QUDFX",1,3,"SMS",1,1,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8169-SAEJD",6,3,"Call Center",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8169-SAEJD",5,2,"Email",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8169-SAEJD",4,1,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8205-OTCHB",6,3,"Call Center",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8205-OTCHB",5,2,"Email",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8205-OTCHB",4,1,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8207-DMRVL",15,2,"Call Center",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8207-DMRVL",14,1,"Email",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8207-DMRVL",13,3,"SMS",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8217-QYOHV",9,1,"Call Center",0,0,"TeleSales","Digital","Fiber optic","Migration Box","DSL with phone","Discount"
"8217-QYOHV",8,3,"Email",1,0,"TeleSales",,"Fiber optic","Migration Box","DSL with phone","Discount"
"8217-QYOHV",7,2,"SMS",0,0,"TeleSales",,"Fiber optic","Migration Box","DSL with phone","Discount"
"8221-HVAYI",9,3,"Call Center",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8221-HVAYI",8,2,"Email",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8221-HVAYI",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8225-BTJAU",12,2,"Call Center",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8225-BTJAU",11,1,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8225-BTJAU",10,3,"SMS",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8229-TNIQA",9,1,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8229-TNIQA",8,2,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8229-TNIQA",7,3,"SMS",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8232-CTLKO",9,1,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8232-CTLKO",8,3,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8232-CTLKO",7,2,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8250-ZNGGW",9,2,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8250-ZNGGW",8,3,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8250-ZNGGW",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8257-RZAHR",9,3,"Call Center",1,1,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8257-RZAHR",8,1,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8257-RZAHR",7,2,"SMS",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8259-NFJTV",6,2,"Call Center",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8259-NFJTV",5,3,"Email",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8259-NFJTV",4,1,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8263-QMNTJ",15,3,"Call Center",1,1,"TeleSales","Call Center","Option","Upsell","Fiber optic with premium mobile","No Offer"
"8263-QMNTJ",14,1,"Email",0,0,"TeleSales",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8263-QMNTJ",13,2,"SMS",0,0,"TeleSales",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8265-HKSOW",15,2,"Call Center",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8265-HKSOW",14,3,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8265-HKSOW",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8268-YDIXR",15,3,"Call Center",1,1,"TeleSales","Call Center","Option","Upsell","Fiber optic with premium mobile","No Offer"
"8268-YDIXR",14,1,"Email",0,0,"TeleSales",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8268-YDIXR",13,2,"SMS",0,0,"TeleSales",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8272-ONJLV",12,3,"Call Center",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8272-ONJLV",11,2,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8272-ONJLV",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8285-ABVLB",3,1,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8285-ABVLB",2,3,"Email",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8285-ABVLB",1,2,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8286-AFUYI",9,3,"Call Center",1,1,"TeleSales","Call Center","Fiber optic","Migration Box","DSL with phone","Discount"
"8286-AFUYI",8,1,"Email",1,0,"TeleSales",,"Fiber optic","Migration Box","DSL with phone","Discount"
"8286-AFUYI",7,2,"SMS",1,0,"TeleSales",,"Fiber optic","Migration Box","DSL with phone","Discount"
"8290-YWKHZ",15,3,"Call Center",1,1,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8290-YWKHZ",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8290-YWKHZ",13,2,"SMS",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8309-IEYJD",12,2,"Call Center",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8309-IEYJD",11,3,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8309-IEYJD",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8313-NDOIA",15,1,"Call Center",0,0,"TeleSales","Digital","Option","Upsell","Fiber optic with premium mobile","No Offer"
"8313-NDOIA",14,3,"Email",1,0,"TeleSales",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8313-NDOIA",13,2,"SMS",0,0,"TeleSales",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8316-BBQAY",6,2,"Call Center",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8316-BBQAY",5,3,"Email",1,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8316-BBQAY",4,1,"SMS",0,0,,,"Phone","Cross Sell Phone","DSL and No phone service","Discount"
"8317-BVKSO",3,3,"Call Center",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8317-BVKSO",2,1,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8317-BVKSO",1,2,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8327-WKMIE",3,2,"Call Center",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8327-WKMIE",2,1,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8327-WKMIE",1,3,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8329-GWVPJ",12,1,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8329-GWVPJ",11,2,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8329-GWVPJ",10,3,"SMS",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8337-MSSXB",12,3,"Call Center",1,1,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8337-MSSXB",11,1,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8337-MSSXB",10,2,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8337-UPOAQ",15,3,"Call Center",1,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8337-UPOAQ",14,2,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8337-UPOAQ",13,1,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8344-WFMFH",9,3,"Call Center",1,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8344-WFMFH",8,2,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8344-WFMFH",7,1,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8372-JUXUI",15,3,"Call Center",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8372-JUXUI",14,1,"Email",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8372-JUXUI",13,2,"SMS",0,0,,,"Option","Upsell","Fiber optic with premium mobile","No Offer"
"8380-MQINP",3,2,"Call Center",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8380-MQINP",2,3,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8380-MQINP",1,1,"SMS",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8387-MOJJT",12,3,"Call Center",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8387-MOJJT",11,2,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8387-MOJJT",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8388-DMKAE",3,3,"Call Center",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8388-DMKAE",2,1,"Email",0,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8388-DMKAE",1,2,"SMS",1,0,,,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8388-FYNPZ",9,1,"Call Center",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8388-FYNPZ",8,2,"Email",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8388-FYNPZ",7,3,"SMS",0,0,,,"Fiber optic","Migration Box","DSL with phone","Discount"
"8402-OOOHJ",3,1,"Call Center",0,0,"Agent","Shop","DSL","Cross Sell Box","No internet service","Buy One Get One"
"8402-OOOHJ",2,2,"Email",0,0,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8402-OOOHJ",1,3,"SMS",1,1,"Agent",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8405-IGQFX",12,3,"Call Center",1,1,"Agent",,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8405-IGQFX",11,2,"Email",1,1,"Agent","Email","Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8405-IGQFX",10,1,"SMS",1,0,"Agent",,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8406-LNMHF",12,3,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8406-LNMHF",11,1,"Email",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8406-LNMHF",10,2,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8410-BGQXN",3,1,"Call Center",0,0,"Web",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8410-BGQXN",2,2,"Email",0,0,"Web",,"DSL","Cross Sell Box","No internet service","Buy One Get One"
"8410-BGQXN",1,3,"SMS",1,1,"Web","SMS","DSL","Cross Sell Box","No internet service","Buy One Get One"
"8414-MYSHR",12,2,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8414-MYSHR",11,3,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8414-MYSHR",10,1,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8421-WZOOW",12,1,"Call Center",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8421-WZOOW",11,3,"Email",1,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8421-WZOOW",10,2,"SMS",0,0,,,"Phone Premium","Migration Phone","Fiber optic with lowcost mobile","No Offer"
"8429-XIBUM",15,1,"Call Center",1,0,"TeleSales",,"Option","Upsell","Fiber optic with premium mobile","No Offer"
